,temp,time,operation,L_before,a_before,b_before,L_after,a_after,b_after,delta_L,delta_a,delta_b,color_diff_E
26,275,40,mean,70.45854166666668,7.058750000000001,20.029375,40.97833333333333,5.551041666666667,14.033749999999998,-29.480208333333337,-1.5077083333333334,-5.9956249999999995,30.187754378190828
27,275,40,std,3.216908116190792,0.920889082423969,0.742813530766209,2.5693672814431094,0.4598299388850573,1.486855349315203,3.154735373184683,1.1302687302063477,1.794710794280344,3.186324322060411
28,275,50,mean,72.0775,7.038333333333333,19.643333333333334,40.876666666666665,6.022708333333334,14.808958333333331,-31.200833333333332,-1.015625,-4.8343750000000005,31.613195230526696
29,275,50,std,1.5818875070959941,0.40348657776897157,0.7776432845554472,2.165203870636306,0.6231994987547944,1.3784808776845052,2.483357227739773,0.6093069179098214,1.2096489841659095,2.517028635104793
30,300,10,mean,70.98645833333333,7.488854166666667,20.128645833333334,44.32635416666667,5.9815625,15.399479166666666,-26.660104166666667,-1.5072916666666665,-4.729166666666667,27.147411741689524
31,300,10,std,2.652478078352459,0.6441458968304532,0.8098298973977797,5.0158538381692495,0.9322099697126067,2.0860682583532046,6.412107543306633,0.6693460739159278,1.8028297445181283,6.539317409753946
32,300,20,mean,67.645,7.973333333333333,20.28875,33.562083333333334,3.370833333333333,9.418333333333333,-34.08291666666667,-4.6025,-10.870416666666669,36.109162651391166
33,300,20,std,1.4537464439867966,0.36774952931588745,0.7695028099156523,1.699216287853845,1.0226370445190684,1.489045579419466,1.686778319546106,1.1425289232336886,1.666078282666103,1.9760202298333347
34,300,30,mean,70.09791666666666,7.613333333333333,21.278333333333332,32.37979166666667,2.1983333333333337,8.2425,-37.71812500000001,-5.415,-13.035833333333334,40.3165181687427
35,300,30,std,1.7016937223903412,0.45007958319132163,0.8828588314742379,1.7188077134088502,1.0365313131404026,1.4669051224594836,1.4996448604409007,0.9465075782816961,1.9382091244055886,1.802270049902002
36,300,40,mean,70.59604166666666,6.996875,19.669166666666666,33.083125,2.10125,8.458958333333333,-37.51291666666667,-4.895625,-11.210208333333332,39.58889549105967
37,300,40,std,4.60158979908879,0.49934491661043356,0.9586156537586927,1.9955057549616604,1.2603269163872572,1.774079611041189,3.1050603573352706,1.346813269923694,2.2039186469745817,2.355186573916274
38,300,50,mean,72.890625,7.542708333333333,20.22479166666667,31.594583333333333,0.9458333333333333,6.84375,-41.29604166666667,-6.596875,-13.381041666666667,43.92814165635832
39,300,50,std,1.3631009800872773,0.35028705300588275,0.8026392358387431,0.85600496701018,0.7957194879768242,1.0019844671153468,1.6887232235883198,0.9219524985455966,1.0863039807772417,1.7414355291686894
40,325,10,mean,73.63687499999999,7.982291666666666,18.958333333333332,38.114583333333336,4.377916666666667,12.34375,-35.52229166666667,-3.6043749999999997,-6.614583333333333,36.36090909782462
41,325,10,std,1.6738236977879712,1.0327411151846855,0.8053685117486977,2.869462814530209,0.7523663614516346,1.7204806663849075,3.40785965123012,1.2116823301298638,2.012938952613902,3.6384586360713
42,325,20,mean,71.96770833333333,7.505833333333334,20.012291666666666,33.15208333333334,1.764375,8.309375000000001,-38.815625000000004,-5.741458333333334,-11.702916666666667,40.98085557279449
43,325,20,std,2.996600371330984,0.6310944001050648,0.6044066532412342,1.1131591202296078,0.6414773714521085,0.8711044743996835,2.961790650330131,0.7715720056670524,0.9806596961822753,2.694225588505663
44,325,30,mean,73.53375,7.147708333333334,19.418541666666666,31.118125000000003,0.5456249999999999,6.634166666666668,-42.415625,-6.602083333333333,-12.784374999999999,44.80898222644123
45,325,30,std,1.169625553829179,0.373296069727179,0.6315701122896717,0.8571219934770825,1.0456778443934438,1.4252119414368463,1.7866275210396187,1.009056771136236,1.45917771401013,2.1155297202216183
46,325,40,mean,72.84916666666668,7.978541666666665,19.748958333333334,30.545625,0.07270833333333333,5.961874999999999,-42.30354166666667,-7.905833333333334,-13.787083333333333,45.210149675354224
47,325,40,std,1.4112885817553071,0.671438562273423,0.6213548668573992,0.6140514437178003,0.6644970569178484,0.8090621211980245,1.3677944501281678,0.8647440485505212,0.971011664441921,1.305825759970239
48,325,50,mean,70.70854166666668,8.204166666666667,20.33395833333333,30.012083333333333,-0.3272916666666667,5.393958333333334,-40.69645833333333,-8.531458333333333,-14.94,44.21176726339859
49,325,50,std,2.484772338202242,0.4396750895799797,0.6929116476279209,0.6394045046505196,0.8742820509480502,1.1656880710884943,2.203138466962512,0.8597797580017242,1.1137171801884032,2.049824695043393
