,Sample No,Temperature/℃,Time/s,Point_No,L*Before,a*Before,b*Before,L*After,a*After,b*After
13,,275,20,14,75.06,4.97,18.29,52.63,7.41,21.35
14,,275,20,15,76.16,5.86,19.4,51.03,7.5,20.67
15,,275,20,16,75.43,5.66,18.48,53.6,7.15,20.91
16,,275,20,17,78.32,4.87,18.25,54.68,7.7,22.06
17,,275,20,18,76.29,5.3,18.69,55.75,7.51,21.73
18,,275,20,19,74.59,5.31,18.06,51.28,7.5,21.17
19,,275,20,20,73.5,5.33,18.7,51.1,7.33,20.83
28,,275,20,5,76.04,5.27,18.43,54.95,6.86,20.65
29,,275,20,6,75.8,4.85,18.01,54.03,6.77,20.42
30,,275,20,7,75.15,5.28,18.67,53.11,6.79,19.98
31,,275,20,8,75.08,4.98,18.09,51.14,6.74,19.47
32,,275,20,9,76.31,4.83,17.76,55.01,6.4,20.38
33,,275,20,10,76.09,4.84,17.78,51.57,6.55,19.84
34,,275,20,11,77.0,4.98,17.63,55.11,6.59,20.34
35,,275,20,12,76.73,4.51,17.16,52.2,6.55,19.88
36,,275,20,13,77.27,4.85,17.4,54.27,6.67,20.46
37,,275,20,14,76.57,4.53,16.95,50.57,6.71,19.58
38,,275,20,15,76.83,5.08,18.29,52.19,7.13,20.76
39,,275,20,16,76.34,4.85,17.37,51.21,6.94,20.08
40,,275,20,17,76.42,4.74,17.98,51.12,6.86,19.91
41,,275,20,18,76.4,4.88,17.82,51.32,7.02,20.03
42,,275,20,19,76.32,4.83,17.66,52.59,7.11,20.11
43,,275,20,20,76.09,4.66,17.47,52.47,6.91,20.37
52,,275,20,5,80.81,4.74,17.49,55.68,7.13,20.98
53,,275,20,6,76.65,5.54,19.59,49.44,7.45,19.87
54,,275,20,7,79.19,5.12,18.64,51.07,7.62,20.23
55,,275,20,8,76.0,5.37,19.04,48.55,7.45,19.72
56,,275,20,9,78.9,5.25,18.81,49.95,7.62,19.8
57,,275,20,10,76.64,5.45,19.0,47.62,7.19,19.31
58,,275,20,11,79.01,4.89,17.46,52.33,7.1,20.06
59,,275,20,12,77.41,5.06,18.09,48.83,6.8,19.27
60,,275,20,13,79.03,5.04,18.0,49.28,7.41,19.28
61,,275,20,14,77.61,5.15,18.47,48.45,7.36,19.54
62,,275,20,15,78.76,5.1,18.23,49.93,7.37,19.79
63,,275,20,16,77.61,4.97,18.26,48.44,7.23,19.53
64,,275,20,17,78.94,4.93,17.95,52.95,7.32,20.32
65,,275,20,18,78.16,5.06,18.45,49.34,7.23,19.69
66,,275,20,19,78.82,5.28,18.31,53.88,7.28,20.76
67,,275,20,20,78.68,4.93,18.08,51.4,7.34,20.65
76,,275,20,5,68.47,7.27,20.51,48.63,7.85,19.01
77,,275,20,6,67.74,7.01,20.0,55.38,7.15,20.61
78,,275,20,7,68.84,7.18,20.54,50.81,7.86,20.19
79,,275,20,8,67.39,6.93,20.05,56.01,7.01,20.78
80,,275,20,9,71.25,6.73,20.58,49.98,7.99,19.82
81,,275,20,10,67.06,6.5,19.16,51.95,6.89,20.06
82,,275,20,11,71.24,6.52,20.56,48.91,7.46,18.82
83,,275,20,12,67.67,6.34,19.34,56.54,6.4,20.41
84,,275,20,13,71.48,6.87,21.27,53.49,8.23,21.29
85,,275,20,14,66.88,7.14,20.09,54.38,6.97,20.42
86,,275,20,15,67.75,6.6,20.2,50.97,6.81,19.36
88,,275,20,17,68.48,7.24,21.12,54.98,7.72,21.29
90,,275,20,19,64.78,7.61,20.75,53.73,7.46,20.67
4,,275,30,5,75.26,5.03,18.1,49.09,6.85,18.45
5,,275,30,6,75.01,4.97,18.32,49.26,6.77,18.79
6,,275,30,7,75.13,5.48,18.61,50.88,6.61,18.97
7,,275,30,8,75.22,5.22,18.34,48.88,7.06,18.8
8,,275,30,9,75.57,5.62,18.99,51.44,6.99,19.53
9,,275,30,10,75.75,5.28,18.67,47.56,6.97,18.37
10,,275,30,11,75.83,5.37,18.25,58.56,6.55,20.14
11,,275,30,12,75.24,5.26,18.73,49.08,6.59,18.21
13,,275,30,14,74.72,5.5,19.12,51.84,6.5,18.45
15,,275,30,16,75.35,5.27,18.48,57.52,6.11,19.32
16,,275,30,17,74.27,5.5,18.84,55.4,6.09,19.04
17,,275,30,18,76.44,5.15,17.64,59.95,6.04,19.35
18,,275,30,19,73.39,5.66,19.31,45.53,7.03,17.78
19,,275,30,20,75.69,5.26,18.11,51.08,7.14,19.54
28,,275,30,5,77.22,5.05,18.38,53.96,7.02,20.49
29,,275,30,6,75.57,4.93,18.13,47.34,6.78,18.24
30,,275,30,7,75.61,5.42,18.85,50.68,6.68,19.3
31,,275,30,8,75.17,4.91,17.93,46.08,6.64,17.46
32,,275,30,9,75.83,5.06,17.93,52.66,6.61,19.82
33,,275,30,10,77.31,4.3,16.78,47.65,6.24,17.8
34,,275,30,11,76.08,5.21,18.3,49.83,6.52,18.9
35,,275,30,12,75.43,5.38,18.74,44.16,6.6,16.93
36,,275,30,13,75.71,5.11,18.38,52.99,6.48,20.02
37,,275,30,14,75.48,5.13,18.39,43.84,6.76,16.59
38,,275,30,15,76.24,5.36,18.81,50.58,7.45,20.29
39,,275,30,16,74.98,5.18,18.35,43.23,6.72,16.62
40,,275,30,17,76.09,5.18,18.77,49.05,7.36,19.64
41,,275,30,18,75.07,4.91,18.08,43.35,6.66,16.56
42,,275,30,19,76.38,5.11,18.43,48.97,7.79,19.96
43,,275,30,20,74.92,5.3,18.69,43.58,6.87,16.99
52,,275,30,5,75.65,5.72,19.36,49.64,7.74,20.23
53,,275,30,6,78.13,5.28,17.85,49.9,6.99,19.78
54,,275,30,7,74.6,5.78,19.21,46.8,7.15,18.82
55,,275,30,8,78.9,4.68,16.96,46.8,7.43,19.08
56,,275,30,9,75.65,5.6,19.15,49.05,7.36,19.64
57,,275,30,10,80.41,4.72,16.93,49.63,7.74,20.47
58,,275,30,11,75.41,5.71,18.89,47.22,7.24,19.07
59,,275,30,12,82.04,4.22,15.94,52.92,7.87,21.62
60,,275,30,13,77.68,5.17,18.06,46.47,7.01,18.75
61,,275,30,14,80.85,4.9,17.75,53.01,7.95,21.57
62,,275,30,15,78.44,5.19,18.13,47.93,7.19,19.36
63,,275,30,16,78.48,5.29,18.4,51.98,7.94,20.98
64,,275,30,17,80.42,4.61,16.75,48.14,7.49,19.74
65,,275,30,18,77.55,4.58,17.33,51.32,7.62,20.72
66,,275,30,19,81.3,4.68,16.66,52.39,8.09,21.78
67,,275,30,20,78.83,4.66,17.35,49.63,7.61,20.22
76,,275,30,5,73.31,6.65,20.43,53.15,6.97,20.98
77,,275,30,6,71.74,6.67,20.08,51.12,7.22,20.37
78,,275,30,7,72.48,6.66,20.34,55.24,6.84,21.23
79,,275,30,8,71.3,6.89,20.12,53.51,6.96,20.75
80,,275,30,9,72.29,6.7,20.23,54.1,7.06,20.99
81,,275,30,10,72.0,6.76,20.18,53.93,7.02,20.89
82,,275,30,11,72.04,6.88,20.39,57.52,7.06,21.66
83,,275,30,12,70.45,7.18,20.73,52.39,7.17,20.65
84,,275,30,13,71.68,6.67,20.22,52.99,6.93,20.67
85,,275,30,14,70.2,7.34,21.48,48.56,7.45,19.48
86,,275,30,15,68.88,7.97,22.86,47.02,7.33,18.95
87,,275,30,16,72.34,6.63,20.08,50.02,6.83,19.25
88,,275,30,17,71.78,6.71,20.4,51.59,6.79,19.85
89,,275,30,18,72.19,6.39,19.81,52.3,6.4,19.61
90,,275,30,19,71.49,6.38,19.62,50.46,6.75,19.87
91,,275,30,20,68.57,7.31,20.71,50.11,6.91,19.43
4,,275,40,5,74.98,5.37,18.57,44.26,6.54,17.14
5,,275,40,6,75.77,5.11,18.15,43.71,6.66,16.64
6,,275,40,7,74.45,5.54,19.06,43.1,6.45,16.4
7,,275,40,8,75.89,5.09,18.38,42.52,6.58,15.88
8,,275,40,9,75.88,5.14,18.59,45.06,6.64,17.5
9,,275,40,10,75.77,5.17,18.26,42.73,6.46,16.31
10,,275,40,11,75.62,5.24,18.53,46.18,6.59,17.65
11,,275,40,12,75.94,5.15,18.36,43.57,6.24,16.42
12,,275,40,13,77.03,5.03,17.91,47.82,6.69,18.91
13,,275,40,14,75.07,5.48,18.84,42.36,6.14,15.93
14,,275,40,15,76.27,5.08,18.0,45.62,6.68,17.71
15,,275,40,16,75.25,5.46,18.84,41.52,6.04,14.93
16,,275,40,17,75.07,5.23,18.51,45.62,6.68,17.71
17,,275,40,18,74.15,5.5,19.21,41.91,6.2,15.05
18,,275,40,19,76.2,5.28,18.06,45.75,6.78,17.65
19,,275,40,20,75.97,5.32,18.85,44.19,6.45,16.39
28,,275,40,5,75.6,5.57,18.58,43.59,7.18,17.28
29,,275,40,6,74.45,6.11,19.74,43.58,7.33,17.56
30,,275,40,7,74.86,5.77,18.78,42.24,6.85,16.59
31,,275,40,8,74.92,5.93,19.47,43.08,7.25,17.56
32,,275,40,9,74.7,5.77,19.16,41.11,6.56,15.72
33,,275,40,10,74.7,6.02,19.5,42.25,7.18,16.89
34,,275,40,11,74.38,6.04,19.98,40.61,6.81,15.39
35,,275,40,12,75.05,5.72,19.38,42.11,7.07,16.96
36,,275,40,13,74.69,5.89,19.49,41.39,6.94,15.9
37,,275,40,14,74.87,5.74,19.38,41.36,6.77,16.19
38,,275,40,15,75.07,5.73,19.17,41.24,7.01,16.26
39,,275,40,16,74.78,5.81,19.43,41.38,7.11,16.2
40,,275,40,17,74.98,5.8,19.22,41.88,7.03,16.51
41,,275,40,18,75.79,5.59,19.07,43.24,7.35,17.21
42,,275,40,19,75.58,5.68,19.0,42.15,7.4,16.68
43,,275,40,20,75.14,5.83,19.54,43.44,7.39,17.92
52,,275,40,5,76.3,5.16,17.71,46.28,7.11,18.37
53,,275,40,6,76.13,5.15,18.17,47.23,6.96,18.56
54,,275,40,7,76.29,5.1,17.7,44.63,6.99,17.5
55,,275,40,8,75.92,5.3,18.2,45.21,7.03,17.45
56,,275,40,9,76.5,4.92,17.12,45.0,7.14,17.31
57,,275,40,10,75.49,5.2,18.3,44.53,7.05,17.3
58,,275,40,11,75.6,5.39,18.26,43.94,6.86,17.07
59,,275,40,12,75.23,5.17,18.13,44.99,6.99,17.31
60,,275,40,13,75.85,5.13,17.73,44.39,6.8,17.35
61,,275,40,14,75.85,5.35,18.52,45.09,6.94,17.51
62,,275,40,15,75.14,5.3,18.29,43.82,6.91,17.14
63,,275,40,16,75.78,5.06,17.95,44.99,7.28,17.58
64,,275,40,17,75.3,5.56,18.24,45.2,7.33,17.98
65,,275,40,18,75.78,5.12,17.95,47.13,7.28,18.88
66,,275,40,19,74.84,5.54,18.16,45.41,6.93,17.84
67,,275,40,20,75.82,5.05,18.03,47.04,7.33,18.7
4,,275,50,5,77.91,4.73,16.72,43.58,6.55,16.7
5,,275,50,6,79.89,4.75,16.42,48.65,7.01,19.16
6,,275,50,7,79.46,4.95,16.38,46.61,6.97,18.18
7,,275,50,8,74.72,6.17,19.3,42.01,6.48,15.85
8,,275,50,9,78.17,4.87,16.26,42.99,6.67,16.47
9,,275,50,10,79.42,4.84,16.22,45.86,7.16,18.11
10,,275,50,11,72.95,6.54,19.86,38.8,5.66,14.05
11,,275,50,12,78.89,4.87,16.82,42.75,6.94,16.61
12,,275,50,13,75.57,5.86,19.32,41.21,6.32,15.94
13,,275,50,14,75.6,5.94,19.02,40.98,6.45,15.49
14,,275,50,15,78.9,5.0,16.82,43.1,6.93,16.98
15,,275,50,16,75.61,5.89,18.81,41.1,6.39,15.72
16,,275,50,17,77.28,5.25,18.27,42.01,6.48,15.85
17,,275,50,18,77.97,5.42,17.85,42.99,7.15,17.05
18,,275,50,19,76.31,5.74,18.92,40.86,6.34,15.25
19,,275,50,20,78.15,5.2,18.1,43.1,6.93,16.98
29,,275,50,6,74.35,5.35,18.89,45.19,7.03,17.71
31,,275,50,8,74.88,5.49,18.94,40.49,6.52,14.85
33,,275,50,10,76.67,4.96,17.23,47.2,6.96,19.06
34,,275,50,11,73.82,5.73,19.52,43.46,6.92,17.06
35,,275,50,12,77.55,4.61,16.79,45.39,7.22,18.38
36,,275,50,13,74.06,5.77,19.5,42.86,6.89,16.83
37,,275,50,14,77.35,4.7,16.61,44.26,7.0,17.7
38,,275,50,15,74.2,5.68,19.41,45.74,6.93,17.91
39,,275,50,16,76.06,5.04,17.81,43.91,6.55,17.06
40,,275,50,17,76.15,5.28,18.08,46.9,6.96,18.75
41,,275,50,18,76.37,4.8,16.98,42.29,6.69,15.73
43,,275,50,20,76.42,4.9,17.53,44.64,7.14,17.5
52,,275,50,5,78.36,4.98,18.52,42.83,6.24,16.52
53,,275,50,6,78.22,5.24,19.54,43.33,6.66,16.84
54,,275,50,7,76.42,5.35,18.82,42.7,5.97,16.3
55,,275,50,8,78.26,4.74,18.36,44.06,6.8,17.0
56,,275,50,9,76.92,5.76,19.75,42.45,5.92,16.14
57,,275,50,10,76.42,5.0,19.07,43.1,6.14,16.12
58,,275,50,11,77.8,5.06,18.73,43.07,5.81,16.11
59,,275,50,12,79.17,4.65,18.33,43.11,6.3,16.12
60,,275,50,13,75.28,5.63,19.35,39.75,5.22,14.22
61,,275,50,14,77.45,5.02,18.72,41.72,5.41,15.08
62,,275,50,15,77.45,5.16,19.49,40.71,5.87,15.0
63,,275,50,16,77.78,5.4,19.43,40.83,5.64,14.94
64,,275,50,17,78.11,5.37,19.53,41.84,6.03,15.9
65,,275,50,18,77.27,5.26,19.12,42.1,5.92,15.77
66,,275,50,19,79.58,5.21,19.06,44.26,6.7,17.41
67,,275,50,20,76.99,5.45,19.58,41.6,5.81,15.44
4,,300,10,5,75.03,5.74,19.09,39.92,5.89,14.48
5,,300,10,6,77.81,5.16,18.09,46.58,6.4,17.91
6,,300,10,7,76.57,5.23,18.34,40.85,5.99,14.95
7,,300,10,8,78.46,5.51,18.89,45.86,6.59,17.32
8,,300,10,9,78.26,5.14,18.96,44.18,6.75,16.94
9,,300,10,10,77.99,5.07,18.35,44.06,6.34,16.45
10,,300,10,11,78.91,5.65,19.3,44.62,6.69,17.22
11,,300,10,12,78.23,4.87,18.39,44.5,6.14,16.73
12,,300,10,13,77.53,6.1,19.65,43.12,6.46,16.13
13,,300,10,14,79.11,5.12,18.68,46.51,7.16,18.25
14,,300,10,15,76.37,6.49,20.45,43.0,6.35,15.91
15,,300,10,16,78.65,5.4,18.51,45.52,6.88,17.78
16,,300,10,17,77.32,4.91,17.38,40.07,5.65,14.12
17,,300,10,18,78.03,5.93,19.64,45.3,6.83,17.64
18,,300,10,19,78.46,5.63,19.09,47.46,7.01,18.43
19,,300,10,20,75.87,5.91,18.97,45.86,6.59,17.32
28,,300,10,5,75.87,5.42,18.43,48.45,6.97,19.04
29,,300,10,6,75.69,5.5,18.53,46.75,7.48,18.39
30,,300,10,7,75.41,5.89,19.11,48.46,7.1,19.04
31,,300,10,8,75.85,5.5,18.16,47.34,7.19,18.75
32,,300,10,9,75.79,5.56,18.48,45.29,6.69,17.63
33,,300,10,10,75.44,5.48,18.16,42.44,7.28,15.97
34,,300,10,11,75.38,5.66,18.5,45.62,6.68,17.71
35,,300,10,12,75.41,5.37,17.77,47.04,6.92,18.18
36,,300,10,13,75.31,5.65,18.83,46.53,7.16,17.99
37,,300,10,14,76.21,5.47,18.07,44.53,7.5,17.85
38,,300,10,15,75.32,5.35,18.3,45.18,6.88,17.7
39,,300,10,16,75.97,5.24,17.97,44.19,7.21,17.22
40,,300,10,17,76.02,5.54,18.37,45.62,6.83,17.97
41,,300,10,18,75.84,5.62,18.47,45.97,7.4,18.32
42,,300,10,19,75.14,5.49,18.51,44.62,6.84,17.49
43,,300,10,20,75.54,5.5,18.7,44.54,7.5,17.58
52,,300,10,5,75.88,5.36,18.22,44.53,7.35,17.58
53,,300,10,6,74.7,5.56,18.23,42.9,7.21,16.56
54,,300,10,7,76.21,5.35,17.96,45.97,7.4,18.32
55,,300,10,8,75.36,5.37,17.8,43.48,6.92,16.78
56,,300,10,9,76.26,5.35,17.84,45.98,7.26,18.05
57,,300,10,10,75.21,5.31,17.96,43.73,6.97,16.65
58,,300,10,11,76.76,5.08,17.39,44.43,7.4,17.37
59,,300,10,12,75.34,5.3,17.99,43.95,7.01,17.07
60,,300,10,13,75.74,5.25,18.08,44.67,7.59,17.52
61,,300,10,14,74.4,5.45,18.27,46.09,7.21,17.99
62,,300,10,15,75.84,5.19,17.93,47.04,7.61,18.96
63,,300,10,16,74.51,5.52,18.12,47.86,7.63,19.44
64,,300,10,17,76.25,5.47,18.15,50.06,7.7,19.75
65,,300,10,18,74.82,5.47,18.36,48.19,7.37,18.75
66,,300,10,19,76.66,5.26,17.83,51.16,7.34,19.93
67,,300,10,20,75.94,5.25,17.79,49.57,7.79,19.82
76,,300,10,5,66.28,6.78,20.77,42.22,6.03,15.99
77,,300,10,6,63.07,8.29,21.51,43.46,6.45,16.49
78,,300,10,7,67.57,6.71,20.43,44.37,6.49,17.34
80,,300,10,9,70.13,6.23,20.33,46.17,6.73,17.91
81,,300,10,10,66.84,6.93,21.39,43.45,6.29,16.48
82,,300,10,11,66.19,6.85,21.36,45.83,6.3,17.57
84,,300,10,13,70.25,6.32,20.98,44.83,6.29,17.08
86,,300,10,15,71.87,6.12,20.51,47.72,6.87,18.98
87,,300,10,16,68.96,6.33,20.14,45.52,6.15,16.98
88,,300,10,17,67.71,7.58,21.35,45.76,6.93,17.65
89,,300,10,18,67.23,7.91,22.06,45.11,6.79,16.98
90,,300,10,19,70.14,5.75,19.45,47.3,6.36,18.47
91,,300,10,20,70.57,5.82,19.47,48.13,6.29,18.47
4,,300,20,5,79.41,4.7,17.42,38.81,5.09,13.42
5,,300,20,6,79.9,4.56,16.57,39.52,5.71,14.05
6,,300,20,7,80.02,4.61,16.69,37.8,4.56,12.56
7,,300,20,8,80.88,4.24,16.0,38.97,5.03,13.05
8,,300,20,9,80.71,4.56,16.52,37.21,4.42,12.14
9,,300,20,10,80.53,4.88,17.14,38.23,4.77,13.02
10,,300,20,11,81.74,4.37,16.1,36.44,4.54,12.09
11,,300,20,12,80.19,5.01,17.07,37.24,4.62,11.83
12,,300,20,13,81.65,4.47,16.31,36.4,4.33,12.42
13,,300,20,14,79.97,4.69,16.38,37.05,4.48,12.19
14,,300,20,15,80.22,4.61,16.67,35.94,4.54,12.27
15,,300,20,16,79.99,4.59,17.04,36.62,4.48,11.71
16,,300,20,17,80.77,4.88,17.2,35.63,4.47,12.04
17,,300,20,18,79.55,4.99,17.56,36.63,4.69,11.72
18,,300,20,19,79.51,5.31,18.4,36.13,4.89,12.22
19,,300,20,20,76.69,5.51,18.98,36.92,4.55,11.93
28,,300,20,5,74.13,5.61,19.65,35.18,4.24,11.19
29,,300,20,6,73.12,5.45,18.69,34.85,4.17,10.95
30,,300,20,7,74.13,5.54,19.64,33.34,2.47,8.57
31,,300,20,8,73.69,5.89,19.5,33.53,2.16,8.19
32,,300,20,9,72.83,5.88,19.31,33.19,2.54,8.26
33,,300,20,10,76.87,5.8,19.21,36.92,4.14,11.6
34,,300,20,11,76.49,6.02,19.34,38.64,5.15,13.79
35,,300,20,12,80.29,5.04,18.48,36.04,4.54,10.94
36,,300,20,13,80.03,4.86,18.51,37.1,5.5,12.54
37,,300,20,14,79.0,4.62,17.88,36.54,5.38,11.47
38,,300,20,15,78.26,4.91,18.66,36.49,5.38,12.12
39,,300,20,16,76.8,4.82,18.37,34.57,3.63,9.68
40,,300,20,17,77.58,5.07,18.75,34.89,4.39,10.62
41,,300,20,18,75.02,5.17,18.43,34.21,3.54,9.76
42,,300,20,19,74.66,5.34,18.53,33.86,3.22,9.5
43,,300,20,20,77.02,5.47,19.19,36.12,4.05,11.53
52,,300,20,5,76.72,5.68,19.37,35.97,4.54,11.93
53,,300,20,6,80.65,5.2,18.74,39.51,5.53,14.05
54,,300,20,7,77.51,5.73,19.43,35.19,4.02,10.84
55,,300,20,8,78.65,5.42,19.15,35.2,3.8,10.5
56,,300,20,9,77.16,5.46,19.11,34.56,3.18,9.34
57,,300,20,10,76.98,5.89,19.74,34.01,3.15,9.79
58,,300,20,11,76.29,5.91,19.43,33.81,2.98,9.83
59,,300,20,12,76.91,5.73,19.28,35.03,3.43,10.21
60,,300,20,13,75.81,5.97,19.3,33.68,3.29,9.54
61,,300,20,14,77.44,5.58,18.88,35.19,4.02,10.84
62,,300,20,15,75.54,5.94,19.24,34.17,3.31,10.1
63,,300,20,16,78.03,5.7,19.33,36.47,4.76,11.77
64,,300,20,17,77.01,5.49,18.82,35.98,4.33,11.59
65,,300,20,18,79.5,5.46,18.87,39.21,5.09,13.85
66,,300,20,19,76.92,5.86,19.29,36.93,4.96,12.26
67,,300,20,20,76.7,6.0,19.42,36.73,4.82,12.64
76,,300,20,5,73.79,5.42,18.87,41.76,6.43,15.68
77,,300,20,6,72.45,5.72,19.49,40.87,6.16,14.95
78,,300,20,7,74.74,5.32,18.69,41.4,6.61,15.3
80,,300,20,9,74.4,5.22,18.75,41.52,6.55,15.53
81,,300,20,10,74.2,5.36,19.07,41.65,6.49,15.46
82,,300,20,11,74.12,5.25,18.69,43.0,6.83,16.48
83,,300,20,12,74.19,5.36,19.18,43.94,6.86,17.07
84,,300,20,13,75.86,4.98,18.0,45.86,7.16,18.11
85,,300,20,14,74.82,5.43,18.96,44.52,6.9,17.29
86,,300,20,15,75.36,5.21,18.27,44.64,6.69,16.95
87,,300,20,16,75.32,5.37,19.0,44.86,6.44,16.82
88,,300,20,17,73.54,5.55,18.39,42.87,6.24,15.97
4,,300,30,5,75.93,5.92,18.84,39.9,5.34,14.17
5,,300,30,6,75.97,5.73,18.6,40.57,5.93,15.07
6,,300,30,7,75.42,5.9,18.9,36.33,5.03,11.83
7,,300,30,8,75.03,5.93,19.21,36.78,4.82,11.99
8,,300,30,9,76.42,5.75,18.67,37.68,5.42,12.95
9,,300,30,10,75.85,5.9,19.27,37.81,5.35,13.21
10,,300,30,11,73.62,5.82,18.38,38.38,5.09,13.28
11,,300,30,12,75.77,5.73,18.9,38.53,5.98,14.19
12,,300,30,13,76.55,5.61,18.59,36.77,5.03,12.32
13,,300,30,14,75.39,5.88,19.32,37.68,5.42,12.95
14,,300,30,15,75.9,5.72,18.93,42.82,6.08,16.52
15,,300,30,16,74.93,5.99,19.47,44.0,6.49,17.54
16,,300,30,17,74.59,5.93,18.93,36.77,4.62,11.98
17,,300,30,18,74.9,6.01,19.29,37.79,5.16,13.21
18,,300,30,19,74.94,6.01,19.26,36.77,4.41,11.66
19,,300,30,20,75.86,5.78,18.96,37.24,5.23,12.48
28,,300,30,5,73.64,5.77,17.95,35.82,3.75,10.97
29,,300,30,6,75.03,5.38,17.17,38.1,4.83,12.77
30,,300,30,7,75.03,5.4,17.96,35.85,4.18,10.98
31,,300,30,8,75.22,5.36,17.18,36.77,4.41,11.66
32,,300,30,9,74.55,5.57,18.31,35.68,3.82,10.69
33,,300,30,10,74.63,5.24,16.75,36.01,4.12,10.93
34,,300,30,11,74.81,5.46,18.47,36.45,4.34,11.76
35,,300,30,12,76.18,5.16,16.82,36.93,4.35,11.61
36,,300,30,13,75.74,5.13,17.88,37.23,5.03,12.47
37,,300,30,14,75.8,5.01,17.55,39.37,5.59,14.11
38,,300,30,15,75.71,5.08,17.7,37.2,5.03,12.8
39,,300,30,16,76.58,4.9,17.27,36.92,4.55,11.93
40,,300,30,17,76.22,5.36,17.77,36.94,4.76,11.94
41,,300,30,18,76.18,5.24,17.58,37.07,4.08,11.55
42,,300,30,19,75.79,5.38,18.17,39.25,5.47,13.56
43,,300,30,20,75.58,5.41,17.99,38.28,4.97,12.41
52,,300,30,5,77.96,4.87,18.53,40.39,5.1,14.81
53,,300,30,6,77.89,5.26,19.45,36.14,4.26,11.54
54,,300,30,7,77.77,4.9,18.26,38.94,4.84,13.35
55,,300,30,8,78.32,4.87,18.25,35.7,4.04,10.7
56,,300,30,9,77.98,4.94,18.34,38.48,5.03,13.85
57,,300,30,10,78.48,5.08,18.74,35.37,4.17,10.8
58,,300,30,11,76.53,5.2,18.94,36.88,4.34,12.25
59,,300,30,12,78.84,5.18,19.01,36.18,4.47,11.22
60,,300,30,13,76.95,5.01,18.32,38.78,5.09,13.73
61,,300,30,14,79.35,5.17,18.83,36.76,4.2,11.65
62,,300,30,15,77.33,5.03,18.6,38.9,5.22,14.29
63,,300,30,16,79.54,4.7,18.4,37.82,4.96,12.57
64,,300,30,17,77.0,5.07,18.39,40.54,4.87,14.45
65,,300,30,18,81.22,4.62,17.61,37.07,5.1,12.53
66,,300,30,19,76.85,5.06,18.66,39.07,4.97,13.6
67,,300,30,20,81.21,4.3,16.92,40.59,6.46,15.38
76,,300,30,5,67.07,7.18,19.99,39.07,6.46,15.21
77,,300,30,6,68.03,6.95,19.84,37.92,5.48,13.79
78,,300,30,7,67.01,6.97,19.75,41.97,6.97,17.03
79,,300,30,8,67.42,6.95,19.66,40.29,5.88,15.2
80,,300,30,9,68.65,7.17,20.16,38.91,5.97,14.94
81,,300,30,10,67.01,6.97,19.75,38.36,5.47,13.92
82,,300,30,11,66.9,7.15,19.82,40.0,6.18,15.65
83,,300,30,12,67.23,7.21,20.16,38.51,5.79,14.18
84,,300,30,13,67.81,6.85,19.7,38.96,5.78,13.99
85,,300,30,14,68.37,7.45,20.46,39.23,6.02,14.5
86,,300,30,15,67.13,6.56,19.14,40.03,6.0,15.03
87,,300,30,16,68.97,7.17,20.22,43.17,6.71,17.47
88,,300,30,17,66.25,7.08,19.76,41.08,6.21,15.71
90,,300,30,19,65.71,6.67,19.21,40.55,5.93,15.37
4,,300,40,5,78.03,5.94,19.54,32.8,2.67,8.68
5,,300,40,6,77.93,6.04,19.99,34.04,2.91,9.11
6,,300,40,7,76.16,6.29,19.84,32.81,2.43,8.33
7,,300,40,8,80.34,5.19,18.04,35.2,4.25,10.85
8,,300,40,9,76.0,6.14,19.42,32.61,2.24,8.36
9,,300,40,10,78.97,5.5,18.71,34.02,3.38,9.8
10,,300,40,11,77.3,6.29,19.99,31.91,2.01,7.43
11,,300,40,12,79.73,5.73,19.31,33.34,3.19,9.28
12,,300,40,13,75.65,6.31,19.43,31.52,0.29,6.03
13,,300,40,14,78.98,5.81,19.65,32.47,1.81,7.34
14,,300,40,15,77.74,6.2,19.73,32.8,1.93,7.97
15,,300,40,16,79.04,5.85,18.9,32.62,1.99,8.0
16,,300,40,17,77.69,6.2,19.86,32.05,1.68,7.74
17,,300,40,18,77.56,6.38,20.14,32.47,1.3,6.98
18,,300,40,19,78.28,5.88,20.24,32.44,1.81,7.68
19,,300,40,20,78.01,5.92,19.83,32.62,1.99,8.0
28,,300,40,5,77.33,5.48,18.55,35.38,3.96,10.46
29,,300,40,6,77.62,5.22,18.37,36.76,5.23,12.65
30,,300,40,7,76.54,5.72,18.9,34.82,4.39,11.65
31,,300,40,8,76.95,5.79,19.36,36.3,5.24,12.5
32,,300,40,9,76.86,5.35,18.21,34.03,3.85,10.16
33,,300,40,10,77.78,5.26,18.57,35.53,4.11,10.75
34,,300,40,11,77.03,5.75,18.83,33.36,3.19,8.93
35,,300,40,12,77.82,5.49,18.95,35.05,4.1,10.56
36,,300,40,13,78.24,5.08,17.96,33.38,2.71,8.24
37,,300,40,14,77.53,5.63,19.03,34.54,3.63,10.01
38,,300,40,15,77.66,5.45,18.75,33.87,3.45,9.5
39,,300,40,16,77.96,5.55,18.79,35.98,4.75,11.94
40,,300,40,17,77.31,5.35,18.64,34.07,3.38,9.12
41,,300,40,18,77.38,5.57,19.2,37.2,5.03,12.8
42,,300,40,19,77.03,5.27,18.21,36.74,5.64,13.33
52,,300,40,5,80.67,4.11,16.99,36.43,4.13,11.75
53,,300,40,6,77.45,4.48,18.01,37.18,5.03,13.12
